"","site","group","year","var","estimate","MOE","diff","statsig_90per_value","statsig_90per","statsig_95per_value","statsig_95per"
"471","Fresno","TCC",2014,"hhs_same1yr_renter_per",54.023863924854,3.41734351218473,0,0,NA,0,NA
"472","Fresno","Control",2014,"hhs_same1yr_renter_per",54.0158240466746,3.20078604715274,-0.014882086535976,0.00282463752377244,"nonsignificant",0.0033655255602395,"nonsignificant"
"473","Fresno","TCC",2015,"hhs_same1yr_renter_per",52.4894465968889,3.29834404064596,0,0,NA,0,NA
"474","Fresno","Control",2015,"hhs_same1yr_renter_per",51.8344927044452,3.20332142389707,-1.24778204935871,0.234326081402702,"nonsignificant",0.279197033160667,"nonsignificant"
"475","Fresno","TCC",2016,"hhs_same1yr_renter_per",52.3536986693375,3.4411691348819,0,0,NA,0,NA
"476","Fresno","Control",2016,"hhs_same1yr_renter_per",51.5021273838578,3.1500414588842,-1.62657330260122,0.300271075607448,"nonsignificant",0.357769792213129,"nonsignificant"
"477","Fresno","TCC",2017,"hhs_same1yr_renter_per",51.9831100757135,3.32207492280866,0,0,NA,0,NA
"478","Fresno","Control",2017,"hhs_same1yr_renter_per",53.5696019094706,3.27608136534641,3.0519371223585,0.559352510725388,"nonsignificant",0.666462565970675,"nonsignificant"
"479","Fresno","TCC",2018,"hhs_same1yr_renter_per",53.0669826759212,3.72207512511915,0,0,NA,0,NA
"480","Fresno","Control",2018,"hhs_same1yr_renter_per",52.9685825018554,3.22401210885651,-0.185426359487567,0.0328717583627293,"nonsignificant",0.0391663503896349,"nonsignificant"
"481","Fresno","TCC",2013,"hhs_same1yr_75kminus_per",77.539995120421,2.04307887386041,0,0,NA,0,NA
"482","Fresno","Control",2013,"hhs_same1yr_75kminus_per",80.002270211981,2.11626154120222,3.17549038755554,1.376974167035,"nonsignificant",1.64065007136085,"nonsignificant"
"483","Fresno","TCC",2014,"hhs_same1yr_75kminus_per",76.7395213722506,2.18762362334715,0,0,NA,0,NA
"484","Fresno","Control",2014,"hhs_same1yr_75kminus_per",79.6615963083234,2.47106853227218,3.80778363458669,1.45648458016088,"nonsignificant",1.73538588274488,"nonsignificant"
"485","Fresno","TCC",2015,"hhs_same1yr_75kminus_per",74.9315453205083,2.23798411668917,0,0,NA,0,NA
"486","Fresno","Control",2015,"hhs_same1yr_75kminus_per",76.8663962986234,2.41553272586596,2.58215811490216,0.966565433870361,"nonsignificant",1.15165243184554,"nonsignificant"
"487","Fresno","TCC",2016,"hhs_same1yr_75kminus_per",74.1344054344436,2.15102297463218,0,0,NA,0,NA
"488","Fresno","Control",2016,"hhs_same1yr_75kminus_per",75.6789431781323,2.46289789541298,2.08342905650539,0.776997101750626,"nonsignificant",0.925783780809257,"nonsignificant"
"489","Fresno","TCC",2017,"hhs_same1yr_75kminus_per",76.1714506010584,1.75867601242397,0,0,NA,0,NA
"490","Fresno","Control",2017,"hhs_same1yr_75kminus_per",76.6054243219598,2.31273981310047,0.569732777145385,0.245705118130703,"nonsignificant",0.292755034368497,"nonsignificant"
"491","Fresno","TCC",2018,"hhs_same1yr_75kminus_per",76.6878543205635,2.14508438707211,0,0,NA,0,NA
"492","Fresno","Control",2018,"hhs_same1yr_75kminus_per",78.8897067149813,2.28576807542999,2.87118790051663,1.1554815415224,"nonsignificant",1.37674396436712,"nonsignificant"
"493","Fresno","TCC",2013,"hhs_same1yr_75kplus_per",0.735422257850894,0.294632816675413,0,0,NA,0,NA
"494","Fresno","Control",2013,"hhs_same1yr_75kplus_per",1.58631062175431,0.47642263588323,115.700654259492,2.49873958136177,"significant",2.97722162885657,"significant"
"495","Fresno","TCC",2014,"hhs_same1yr_75kplus_per",0.764282750034583,0.291281611477239,0,0,NA,0,NA
"496","Fresno","Control",2014,"hhs_same1yr_75kplus_per",1.6321996239959,0.51187429112218,113.559657590341,2.42419056803514,"significant",2.88839727255251,"significant"
"497","Fresno","TCC",2015,"hhs_same1yr_75kplus_per",1.02155444779892,0.360896158477125,0,0,NA,0,NA
"498","Fresno","Control",2015,"hhs_same1yr_75kplus_per",1.66219226595076,0.497897914479145,62.7120580339293,1.71374956689067,"significant",2.04191437757187,"significant"
"499","Fresno","TCC",2016,"hhs_same1yr_75kplus_per",1.18531868436558,0.355169101962439,0,0,NA,0,NA
"500","Fresno","Control",2016,"hhs_same1yr_75kplus_per",1.83705363724825,0.521477380442261,54.9839432617656,1.69922031183133,"significant",2.0246029247352,"significant"
"501","Fresno","TCC",2017,"hhs_same1yr_75kplus_per",1.03389058283391,0.3473168200669,0,0,NA,0,NA
"502","Fresno","Control",2017,"hhs_same1yr_75kplus_per",2.45552639253427,0.73464912033277,137.503506976882,2.87786893920049,"significant",3.42895022543038,"significant"
"503","Fresno","TCC",2018,"hhs_same1yr_75kplus_per",1.19567084693352,0.413211591974135,0,0,NA,0,NA
"504","Fresno","Control",2018,"hhs_same1yr_75kplus_per",2.6610802853584,0.710649905543473,122.559602601598,2.93242127750585,"significant",3.49394875617719,"significant"
"505","Fresno","TCC",2013,"tenure_vacant_rent_per",5.8348851644941,1.40791511288904,0,0,NA,0,NA
"506","Fresno","Control",2013,"tenure_vacant_rent_per",5.45685279187817,1.42087114244815,-6.47883140727941,0.310888891185963,"nonsignificant",0.370420806519445,"nonsignificant"
"507","Fresno","TCC",2014,"tenure_vacant_rent_per",5.62717770034843,1.50329447876796,0,0,NA,0,NA
"508","Fresno","Control",2014,"tenure_vacant_rent_per",5.66847620249968,1.40630600055743,0.733911462378294,0.0330020327865784,"nonsignificant",0.039321570979753,"nonsignificant"
"509","Fresno","TCC",2015,"tenure_vacant_rent_per",6.10653962754439,1.4629662157481,0,0,NA,0,NA
"510","Fresno","Control",2015,"tenure_vacant_rent_per",4.36338523355098,1.17590576003374,-28.5456985512822,1.52772056662631,"nonsignificant",1.8202628027888,"nonsignificant"
"511","Fresno","TCC",2016,"tenure_vacant_rent_per",5.59398753095909,1.31734374884343,0,0,NA,0,NA
"512","Fresno","Control",2016,"tenure_vacant_rent_per",4.03472612578852,1.13815071467762,-27.8738806002171,1.47335537069095,"nonsignificant",1.75548725018496,"nonsignificant"
"513","Fresno","TCC",2017,"tenure_vacant_rent_per",5.25959749704042,1.42283352531701,0,0,NA,0,NA
"514","Fresno","Control",2017,"tenure_vacant_rent_per",2.97727701894631,0.930476580749907,-43.393443688008,2.2083882730398,"significant",2.63127113383465,"significant"
"515","Fresno","TCC",2018,"tenure_vacant_rent_per",4.76940942269409,1.44008883443431,0,0,NA,0,NA
"516","Fresno","Control",2018,"tenure_vacant_rent_per",2.15330529223429,0.788514595237479,-54.8517415596929,2.62115262164769,"significant",3.12307546409087,"significant"
"517","Fresno","TCC",2013,"tenure_vacant_sale_per",0.957701516360734,0.635047259874741,0,0,NA,0,NA
"518","Fresno","Control",2013,"tenure_vacant_sale_per",0.317258883248731,0.400188506965068,-66.8728849407783,1.40353708811454,"nonsignificant",1.67229950924285,"nonsignificant"
"519","Fresno","TCC",2014,"tenure_vacant_sale_per",1.01045296167247,0.671344989295124,0,0,NA,0,NA
"520","Fresno","Control",2014,"tenure_vacant_sale_per",0.309304380760005,0.374762378822939,-69.3895319730616,1.50012265951036,"nonsignificant",1.7873801900549,"nonsignificant"
"521","Fresno","TCC",2015,"tenure_vacant_sale_per",0.961455175400606,0.624944274255849,0,0,NA,0,NA
"522","Fresno","Control",2015,"tenure_vacant_sale_per",0,0.130641964130367,-100,2.47722685716681,"significant",2.95158944683705,"significant"
"523","Fresno","TCC",2016,"tenure_vacant_sale_per",0.845503458877786,0.603849392734275,0,0,NA,0,NA
"524","Fresno","Control",2016,"tenure_vacant_sale_per",0,0.129964724543656,-100,2.25174826416559,"significant",2.68293410198453,"significant"
"525","Fresno","TCC",2017,"tenure_vacant_sale_per",0.684931506849315,0.537130851260302,0,0,NA,0,NA
"526","Fresno","Control",2017,"tenure_vacant_sale_per",0,0.130979115293541,-100,2.03793408560285,"significant",2.42817678284594,"significant"
"527","Fresno","TCC",2018,"tenure_vacant_sale_per",0.754810882548109,0.596317764254615,0,0,NA,0,NA
"528","Fresno","Control",2018,"tenure_vacant_sale_per",0,0.130633762613377,-100,2.03398447124113,"significant",2.42347085935113,"significant"
"529","Fresno","TCC",2013,"hhs_1veh_per",37.8033079132416,3.08205349074,0,0,NA,0,NA
"530","Fresno","Control",2013,"hhs_1veh_per",43.4767498436088,3.04960552539862,15.0077922899969,2.15250137584925,"significant",2.56468249037358,"significant"
"531","Fresno","TCC",2014,"hhs_1veh_per",36.2746997287873,2.98649938755277,0,0,NA,0,NA
"532","Fresno","Control",2014,"hhs_1veh_per",43.7182431962135,2.98754554966856,20.5199313104696,2.89862569164118,"significant",3.45368167514694,"significant"
"533","Fresno","TCC",2015,"hhs_1veh_per",35.0677400353426,2.87957531959356,0,0,NA,0,NA
"534","Fresno","Control",2015,"hhs_1veh_per",45.1668033907575,2.93811903684965,28.7987288181006,4.03821193042897,"significant",4.81148655540473,"significant"
"535","Fresno","TCC",2016,"hhs_1veh_per",37.1898442008078,2.96283914092619,0,0,NA,0,NA
"536","Fresno","Control",2016,"hhs_1veh_per",44.0995907230559,3.14735381936125,18.579659772003,2.62960285181016,"significant",3.13314382343338,"significant"
"537","Fresno","TCC",2017,"hhs_1veh_per",38.1799063187076,3.10672753761275,0,0,NA,0,NA
"538","Fresno","Control",2017,"hhs_1veh_per",42.1286789869952,3.15054945529344,10.3425415330388,1.46807080313227,"nonsignificant",1.7491907441576,"nonsignificant"
"539","Fresno","TCC",2018,"hhs_1veh_per",37.6360085557519,3.07477177231075,0,0,NA,0,NA
"540","Fresno","Control",2018,"hhs_1veh_per",41.5162209854758,3.00129063816402,10.3098404390465,1.48553339850755,"nonsignificant",1.76999724077495,"nonsignificant"
"541","Fresno","TCC",2013,"commute_car_alone_per",61.1214953271028,2.47889018258481,0,0,NA,0,NA
"542","Fresno","Control",2013,"commute_car_alone_per",70.1526772274389,2.53816985938389,14.7757869011615,4.18741377808119,"significant",4.98925896962865,"significant"
"543","Fresno","TCC",2014,"commute_car_alone_per",62.6640689089418,2.59960631155216,0,0,NA,0,NA
"544","Fresno","Control",2014,"commute_car_alone_per",71.0697932565561,1.6001883313659,13.413945972498,4.52967188383901,"significant",5.39705586159542,"significant"
"545","Fresno","TCC",2015,"commute_car_alone_per",64.0848697085179,2.66489328524747,0,0,NA,0,NA
"546","Fresno","Control",2015,"commute_car_alone_per",70.9577899312859,2.44153066661031,10.7247159181702,3.12816937288116,"significant",3.72718052939031,"significant"
"547","Fresno","TCC",2016,"commute_car_alone_per",65.737013609354,3.02081876039409,0,0,NA,0,NA
"548","Fresno","Control",2016,"commute_car_alone_per",68.8419843491995,2.00433041436203,4.72332186901119,1.40890380386833,"nonsignificant",1.67869389397078,"nonsignificant"
"549","Fresno","TCC",2017,"commute_car_alone_per",64.8148148148148,2.91312627918809,0,0,NA,0,NA
"550","Fresno","Control",2017,"commute_car_alone_per",69.8129534713439,2.06819929223063,7.71141392721638,2.30136236221585,"significant",2.74204877200186,"significant"
"551","Fresno","TCC",2018,"commute_car_alone_per",65.8431300514328,2.89531196249618,0,0,NA,0,NA
"552","Fresno","Control",2018,"commute_car_alone_per",71.9465648854962,2.74262985017613,9.26966082763038,2.51753448075577,"significant",2.99961555153879,"significant"
"553","Fresno","TCC",2013,"commute_car_carpool_per",15.8328752061572,3.47786257217966,0,0,NA,0,NA
"554","Fresno","Control",2013,"commute_car_carpool_per",12.7661099562755,2.65047388643706,-19.3696041303292,1.15370921194687,"nonsignificant",1.37463225253244,"nonsignificant"
"555","Fresno","TCC",2014,"commute_car_carpool_per",14.8687448728466,3.39847600902011,0,0,NA,0,NA
"556","Fresno","Control",2014,"commute_car_carpool_per",11.9328430692382,2.28573675882344,-19.7454581991646,1.17919630336897,"nonsignificant",1.40499985082261,"nonsignificant"
"557","Fresno","TCC",2015,"commute_car_carpool_per",15.6349778555979,3.42945600413126,0,0,NA,0,NA
"558","Fresno","Control",2015,"commute_car_carpool_per",14.8085822465292,2.71065442315791,-5.28555663270593,0.310983262388504,"nonsignificant",0.370533248803324,"nonsignificant"
"559","Fresno","TCC",2016,"commute_car_carpool_per",15.1236342725704,3.34081917134737,0,0,NA,0,NA
"560","Fresno","Control",2016,"commute_car_carpool_per",16.8138416253859,3.3528027988045,11.1759337891485,0.587433905264071,"nonsignificant",0.699921248825276,"nonsignificant"
"561","Fresno","TCC",2017,"commute_car_carpool_per",17.4018239344873,3.16447908306096,0,0,NA,0,NA
"562","Fresno","Control",2017,"commute_car_carpool_per",15.2233242361712,3.13021252089121,-12.5188009401627,0.805114246983002,"nonsignificant",0.959285060235067,"nonsignificant"
"563","Fresno","TCC",2018,"commute_car_carpool_per",16.7340191036003,2.92180245628268,0,0,NA,0,NA
"564","Fresno","Control",2018,"commute_car_carpool_per",13.3651399491094,2.74121466056076,-20.1319188990652,1.38324067832134,"nonsignificant",1.64811655289351,"nonsignificant"
"565","Fresno","TCC",2013,"commute_transit_per",4.44200109950522,1.35482487768281,0,0,NA,0,NA
"566","Fresno","Control",2013,"commute_transit_per",3.44778152103792,1.18845813678042,-22.3822452132677,0.907488910884969,"nonsignificant",1.08126338318209,"nonsignificant"
"567","Fresno","TCC",2014,"commute_transit_per",3.5377358490566,1.13111026923724,0,0,NA,0,NA
"568","Fresno","Control",2014,"commute_transit_per",4.19730817260996,1.33159197960902,18.6439110124416,0.621007865356568,"nonsignificant",0.739924265105698,"nonsignificant"
"569","Fresno","TCC",2015,"commute_transit_per",4.21258626017098,2.07165240669482,0,0,NA,0,NA
"570","Fresno","Control",2015,"commute_transit_per",4.54354228018511,1.49821059542979,7.85636185407631,0.212945067589115,"nonsignificant",0.253721782659371,"nonsignificant"
"571","Fresno","TCC",2016,"commute_transit_per",3.52693118650565,1.63601951939681,0,0,NA,0,NA
"572","Fresno","Control",2016,"commute_transit_per",4.94651446622155,1.72439880199638,40.2498150558578,0.982422463185839,"nonsignificant",1.17054591358313,"nonsignificant"
"573","Fresno","TCC",2017,"commute_transit_per",3.98287734971152,1.78588062210798,0,0,NA,0,NA
"574","Fresno","Control",2017,"commute_transit_per",4.97237569060773,1.82286595401968,24.8438064749316,0.637847383161301,"nonsignificant",0.759988371426231,"nonsignificant"
"575","Fresno","TCC",2018,"commute_transit_per",3.23291697281411,1.55173750859308,0,0,NA,0,NA
"576","Fresno","Control",2018,"commute_transit_per",4.79643765903308,1.52903890748137,48.3625375896368,1.18062659829377,"nonsignificant",1.40670403200959,"nonsignificant"
"577","Fresno","TCC",2013,"commute_walk_per",2.94667399670148,1.25781034384641,0,0,NA,0,NA
"578","Fresno","Control",2013,"commute_walk_per",2.80983442047165,1.37966475155697,-4.64386546944155,0.120570548386025,"nonsignificant",0.14365852573654,"nonsignificant"
"579","Fresno","TCC",2014,"commute_walk_per",2.75840853158327,1.32192006888574,0,0,NA,0,NA
"580","Fresno","Control",2014,"commute_walk_per",2.10906063549327,0.95525410460622,-23.5406716827867,0.654943601366772,"nonsignificant",0.780358333543387,"nonsignificant"
"581","Fresno","TCC",2015,"commute_walk_per",1.88484910907405,0.879033761627828,0,0,NA,0,NA
"582","Fresno","Control",2015,"commute_walk_per",1.84406114149488,0.669628009255971,-2.16399113238359,0.0607186339203052,"nonsignificant",0.0723456063731296,"nonsignificant"
"583","Fresno","TCC",2016,"commute_walk_per",1.75388154111558,0.847005447964424,0,0,NA,0,NA
"584","Fresno","Control",2016,"commute_walk_per",1.9886567592792,0.827243509624045,13.3860362093945,0.326199179613251,"nonsignificant",0.38866285230515,"nonsignificant"
"585","Fresno","TCC",2017,"commute_walk_per",2.07519076865811,0.905395846447014,0,0,NA,0,NA
"586","Fresno","Control",2017,"commute_walk_per",2.5427677561073,0.962100068859296,22.531759224794,0.582202759420394,"nonsignificant",0.693688394203023,"nonsignificant"
"587","Fresno","TCC",2018,"commute_walk_per",1.97465099191771,0.810730598617947,0,0,NA,0,NA
"588","Fresno","Control",2018,"commute_walk_per",2.70356234096692,0.93407342442405,36.9134268299899,0.969452451527683,"nonsignificant",1.15509228267128,"nonsignificant"
"589","Fresno","TCC",2013,"commute_bike_per",0.879604178119846,0.664226205944803,0,0,NA,0,NA
"590","Fresno","Control",2013,"commute_bike_per",2.48010895276324,1.02864058809468,181.957386567271,2.15020025116716,"significant",2.56194072479492,"significant"
"591","Fresno","TCC",2014,"commute_bike_per",1.41509433962264,0.822724048156976,0,0,NA,0,NA
"592","Fresno","Control",2014,"commute_bike_per",2.19231302899958,0.893278822869174,54.9234540493039,1.05278417078165,"nonsignificant",1.25438113965473,"nonsignificant"
"593","Fresno","TCC",2015,"commute_bike_per",1.62735606138634,0.829039951143134,0,0,NA,0,NA
"594","Fresno","Control",2015,"commute_bike_per",1.32519983172066,0.612820286868143,-18.5673090748364,0.482125666240564,"nonsignificant",0.574447602329183,"nonsignificant"
"595","Fresno","TCC",2016,"commute_bike_per",1.45677592486103,0.906222331336261,0,0,NA,0,NA
"596","Fresno","Control",2016,"commute_bike_per",0.825615622083423,0.456415623357163,-43.3258328893524,1.0232481886032,"nonsignificant",1.21918933110169,"nonsignificant"
"597","Fresno","TCC",2017,"commute_bike_per",1.46100874744091,0.867589488697742,0,0,NA,0,NA
"598","Fresno","Control",2017,"commute_bike_per",0.472608666711043,0.383511166927442,-67.6518934237142,1.71406595744529,"significant",2.04229135355183,"significant"
"599","Fresno","TCC",2018,"commute_bike_per",1.58890521675239,0.897688288045718,0,0,NA,0,NA
"600","Fresno","Control",2018,"commute_bike_per",0.343511450381679,0.382079594991561,-78.3806203944756,2.09987336748546,"significant",2.50197677828054,"significant"
"601","Fresno","TCC",2013,"commute_other_per",9.51072017592083,4.48915913892378,0,0,NA,0,NA
"602","Fresno","Control",2013,"commute_other_per",5.28994337323489,2.34943337679358,-44.3791503126343,1.37032999514058,"nonsignificant",1.63273361123133,"nonsignificant"
"603","Fresno","TCC",2014,"commute_other_per",10.6952420016407,3.34125606125487,0,0,NA,0,NA
"604","Fresno","Control",2014,"commute_other_per",4.68294713473012,2.29635339927364,-56.2146687843834,2.43944957262626,"significant",2.90657821419299,"significant"
"605","Fresno","TCC",2015,"commute_other_per",9.39334637964775,2.43398169279686,0,0,NA,0,NA
"606","Fresno","Control",2015,"commute_other_per",3.28845884167718,1.35261242645334,-64.9916152479783,3.60649645411212,"significant",4.29710215809103,"significant"
"607","Fresno","TCC",2016,"commute_other_per",7.76308223116734,2.1462318498146,0,0,NA,0,NA
"608","Fresno","Control",2016,"commute_other_per",2.64196999066695,1.16023659417089,-65.9675124905938,3.45288369441132,"significant",4.11407418908583,"significant"
"609","Fresno","TCC",2017,"commute_other_per",5.90917550716546,1.60937887857192,0,0,NA,0,NA
"610","Fresno","Control",2017,"commute_other_per",2.36969979364974,0.963285559871485,-59.8979622321889,3.10424307693637,"significant",3.69867260230716,"significant"
"611","Fresno","TCC",2018,"commute_other_per",5.02387950036738,1.62626502008246,0,0,NA,0,NA
"612","Fresno","Control",2018,"commute_other_per",2.16921119592875,0.865079692928219,-56.8219899428295,2.54931308532695,"significant",3.03747942081509,"significant"
"613","Ontario","TCC",2013,"Pop_tot",47203,1756.0555230402,0,0,NA,0,NA
"614","Ontario","Control",2013,"Pop_tot",179329,3345.02272040116,279.910175200729,57.5304745467438,"significant",68.5469483961202,"significant"
"615","Ontario","TCC",2014,"Pop_tot",48364,1720.70072935418,0,0,NA,0,NA
"616","Ontario","Control",2014,"Pop_tot",179541,3182.19939664377,271.228599784964,59.6485870554322,"significant",71.0706569171108,"significant"
"617","Ontario","TCC",2015,"Pop_tot",47102,1605.05389317618,0,0,NA,0,NA
"618","Ontario","Control",2015,"Pop_tot",179944,2973.44816669132,282.030487028152,64.6716658517739,"significant",77.0556018659433,"significant"
"619","Ontario","TCC",2016,"Pop_tot",48442,1471.34020539099,0,0,NA,0,NA
"620","Ontario","Control",2016,"Pop_tot",179951,2975.9186816847,271.477230502457,65.1646664872326,"significant",77.6430068784048,"significant"
"621","Ontario","TCC",2017,"Pop_tot",49834,1493.35829592231,0,0,NA,0,NA
"622","Ontario","Control",2017,"Pop_tot",182092,2883.64821016711,265.397118433198,66.9966855843807,"significant",79.8258381430919,"significant"
"623","Ontario","TCC",2018,"Pop_tot",50922,1402.8973590395,0,0,NA,0,NA
"624","Ontario","Control",2018,"Pop_tot",182411,3019.12354831663,258.216487961981,64.9713949169197,"significant",77.4127258584575,"significant"
"625","Ontario","TCC",2013,"Hisp_per",79.8593309747262,2.54150823287122,0,0,NA,0,NA
"626","Ontario","Control",2013,"Hisp_per",78.1831159488984,1.2133138218412,-2.09895951464742,0.979086032498229,"nonsignificant",1.16657059191278,"nonsignificant"
"627","Ontario","TCC",2014,"Hisp_per",79.978909933008,2.10190891419662,0,0,NA,0,NA
"628","Ontario","Control",2014,"Hisp_per",78.3876663269114,1.17068359566992,-1.98957901205391,1.08797461181659,"nonsignificant",1.29631017578146,"nonsignificant"
"629","Ontario","TCC",2015,"Hisp_per",78.7142796484226,2.21881569296687,0,0,NA,0,NA
"630","Ontario","Control",2015,"Hisp_per",78.2382296714533,1.08246625612747,-0.604782231502992,0.317202063442787,"nonsignificant",0.377942884102045,"nonsignificant"
"631","Ontario","TCC",2016,"Hisp_per",78.6135997687957,1.97619508155419,0,0,NA,0,NA
"632","Ontario","Control",2016,"Hisp_per",78.5324893998922,1.14747263294569,-0.103176001534122,0.0583878069491068,"nonsignificant",0.0695684508329783,"nonsignificant"
"633","Ontario","TCC",2017,"Hisp_per",77.9989565356985,1.99659039041161,0,0,NA,0,NA
"634","Ontario","Control",2017,"Hisp_per",78.7003273070755,1.09413795550645,0.899205325978978,0.506759094142558,"nonsignificant",0.603798069616664,"nonsignificant"
"635","Ontario","TCC",2018,"Hisp_per",78.7027218098268,1.82867926818744,0,0,NA,0,NA
"636","Ontario","Control",2018,"Hisp_per",79.1443498473228,1.15140620008208,0.561134389434624,0.336181033955587,"nonsignificant",0.400556125564103,"nonsignificant"
"637","Ontario","TCC",2013,"NonHisp_whit_per",11.8191640361841,1.37392081096798,0,0,NA,0,NA
"638","Ontario","Control",2013,"NonHisp_whit_per",12.1330069313943,0.708518485070611,2.65537303864544,0.333972289672718,"nonsignificant",0.397924430248345,"nonsignificant"
"639","Ontario","TCC",2014,"NonHisp_whit_per",11.0991646679348,1.22746434411112,0,0,NA,0,NA
"640","Ontario","Control",2014,"NonHisp_whit_per",12.4701321703678,0.683491367577143,12.3519881310855,1.60523374814892,"nonsignificant",1.91261893396467,"nonsignificant"
"641","Ontario","TCC",2015,"NonHisp_whit_per",11.8232771432211,1.37214773694309,0,0,NA,0,NA
"642","Ontario","Control",2015,"NonHisp_whit_per",11.9587204908194,0.675818883892486,1.14556519277677,0.145666654816722,"nonsignificant",0.17356026956886,"nonsignificant"
"643","Ontario","TCC",2016,"NonHisp_whit_per",10.4145163288056,1.11040246109495,0,0,NA,0,NA
"644","Ontario","Control",2016,"NonHisp_whit_per",11.7481981205995,0.652527392212415,12.8059887726622,1.70342490638593,"significant",2.02961265441728,"significant"
"645","Ontario","TCC",2017,"NonHisp_whit_per",10.4547096359915,1.06821088929791,0,0,NA,0,NA
"646","Ontario","Control",2017,"NonHisp_whit_per",11.8835533686268,0.643134629693609,13.66698629024,1.88507139935282,"significant",2.24604251837783,"significant"
"647","Ontario","TCC",2018,"NonHisp_whit_per",9.4438553081183,0.930758822498442,0,0,NA,0,NA
"648","Ontario","Control",2018,"NonHisp_whit_per",11.6533542385054,0.674559059929305,23.3961539890143,3.16192884693987,"significant",3.76740458358793,"significant"
"649","Ontario","TCC",2013,"NonHisp_color_all_per",8.32150498908968,1.2034885431012,0,0,NA,0,NA
"650","Ontario","Control",2013,"NonHisp_color_all_per",9.68387711970735,0.847716143052486,16.371703584915,1.52240942084708,"nonsignificant",1.8139346290944,"nonsignificant"
"651","Ontario","TCC",2014,"NonHisp_color_all_per",8.92192539905715,1.22190583530856,0,0,NA,0,NA
"652","Ontario","Control",2014,"NonHisp_color_all_per",9.14220150272083,0.790467794356267,2.46893012226885,0.248989629959621,"nonsignificant",0.296668495271037,"nonsignificant"
"653","Ontario","TCC",2015,"NonHisp_color_all_per",9.46244320835633,1.22071855431212,0,0,NA,0,NA
"654","Ontario","Control",2015,"NonHisp_color_all_per",9.80304983772729,0.883219556426043,3.59956326152815,0.371863895767646,"nonsignificant",0.443071875808259,"nonsignificant"
"655","Ontario","TCC",2016,"NonHisp_color_all_per",10.9718839023987,1.40297403867757,0,0,NA,0,NA
"656","Ontario","Control",2016,"NonHisp_color_all_per",9.71931247950831,0.86321770146161,-11.4161928255237,1.25084936579396,"nonsignificant",1.49037371243535,"nonsignificant"
"657","Ontario","TCC",2017,"NonHisp_color_all_per",11.54633382831,1.34005301699685,0,0,NA,0,NA
"658","Ontario","Control",2017,"NonHisp_color_all_per",9.41611932429761,0.805459376028585,-18.4492717401726,2.24126704982933,"significant",2.67044584660516,"significant"
"659","Ontario","TCC",2018,"NonHisp_color_all_per",11.8534228820549,1.35323385101406,0,0,NA,0,NA
"660","Ontario","Control",2018,"NonHisp_color_all_per",9.20229591417184,0.778697139414348,-22.3659190620513,2.79327838809638,"significant",3.32816148368931,"significant"
"661","Ontario","TCC",2013,"NonHisp_color_other_per",1.30288329131623,0.582669182301173,0,0,NA,0,NA
"662","Ontario","Control",2013,"NonHisp_color_other_per",2.00636818361782,0.421714148236238,53.9944672704259,1.60890368439943,"nonsignificant",1.91699162396528,"nonsignificant"
"663","Ontario","TCC",2014,"NonHisp_color_other_per",1.47837234306509,0.546145919506472,0,0,NA,0,NA
"664","Ontario","Control",2014,"NonHisp_color_other_per",1.93549105775283,0.410129239646734,30.9204049191016,1.10097576066803,"nonsignificant",1.31180090632787,"nonsignificant"
"665","Ontario","TCC",2015,"NonHisp_color_other_per",1.51161309498535,0.494618039196408,0,0,NA,0,NA
"666","Ontario","Control",2015,"NonHisp_color_other_per",1.63717601031432,0.368442597522483,8.30655117672067,0.334895088637494,"nonsignificant",0.399023935397865,"nonsignificant"
"667","Ontario","TCC",2016,"NonHisp_color_other_per",1.657652450353,0.549017692744149,0,0,NA,0,NA
"668","Ontario","Control",2016,"NonHisp_color_other_per",1.61488405176965,0.404537956452195,-2.58005823683026,0.103164215882134,"nonsignificant",0.122919065731905,"nonsignificant"
"669","Ontario","TCC",2017,"NonHisp_color_other_per",1.89428903961151,0.587094467184993,0,0,NA,0,NA
"670","Ontario","Control",2017,"NonHisp_color_other_per",1.51022560024603,0.368426468309596,-20.274806607351,0.911505397101579,"nonsignificant",1.0860489837806,"nonsignificant"
"671","Ontario","TCC",2018,"NonHisp_color_other_per",2.07375986803346,0.592092961579502,0,0,NA,0,NA
"672","Ontario","Control",2018,"NonHisp_color_other_per",1.5010059700347,0.345292253834967,-27.6191041608834,1.37460232009685,"nonsignificant",1.63782404096645,"nonsignificant"
"673","Ontario","TCC",2013,"NonHisp_blac_per",3.90017583628159,0.842706783975435,0,0,NA,0,NA
"674","Ontario","Control",2013,"NonHisp_blac_per",4.98525057296924,0.625639793623964,27.8211747940613,1.70066023778053,"significant",2.02631858118531,"significant"
"675","Ontario","TCC",2014,"NonHisp_blac_per",4.62327350922174,0.925411563340848,0,0,NA,0,NA
"676","Ontario","Control",2014,"NonHisp_blac_per",4.63348204588367,0.57287300605825,0.220807543433729,0.0154293994449274,"nonsignificant",0.0183839652960837,"nonsignificant"
"677","Ontario","TCC",2015,"NonHisp_blac_per",4.37985648167806,0.871256305303162,0,0,NA,0,NA
"678","Ontario","Control",2015,"NonHisp_blac_per",5.33221446672298,0.696620561426553,21.7440454733814,1.4044030215379,"nonsignificant",1.67333125970473,"nonsignificant"
"679","Ontario","TCC",2016,"NonHisp_blac_per",5.38169357169398,1.07198288073759,0,0,NA,0,NA
