bedrooms,rent,sqft,date,longitude,latitude
4.0,925.0,1236.0,2014-06-16,-119.83555,36.779648
2.0,744.0,875.0,2014-06-16,-119.871383,36.793647
2.0,1015.0,,2014-06-16,-119.88031399999998,36.838396
3.0,895.0,1100.0,2014-06-16,-119.559232,36.526698
2.0,795.0,604.0,2014-06-16,-120.044097,36.967019
2.0,725.0,750.0,2014-06-16,-119.823598,36.790048
5.0,1275.0,1900.0,2014-06-16,-119.855595,36.785257
2.0,700.0,890.0,2014-06-16,-119.607492,36.565337
2.0,620.0,884.0,2014-06-16,-119.695288,36.739609
3.0,1195.0,,2014-06-16,-119.760509,36.737029
2.0,1355.0,1495.0,2014-06-16,-119.749196,36.841541
2.0,699.0,876.0,2014-06-16,-119.731795,36.732149
2.0,1325.0,1156.0,2014-06-16,-119.732094,36.814095
3.0,1425.0,,2014-06-16,-119.808282,36.752397
2.0,695.0,800.0,2014-06-16,-119.754576,36.764655
1.0,599.0,696.0,2014-06-16,-119.731795,36.732149
2.0,1325.0,1156.0,2014-06-16,-119.732094,36.813957
2.0,1325.0,1156.0,2014-06-16,-119.732437,36.814095
1.0,725.0,791.0,2014-06-16,-119.853494,36.803888
1.0,650.0,791.0,2014-06-16,-119.853277,36.796262
2.0,750.0,959.0,2014-06-16,-119.853277,36.796262
,450.0,,2014-06-16,-119.762,36.8236
2.0,695.0,800.0,2014-06-16,-119.754576,36.764655
2.0,720.0,920.0,2014-06-16,-119.7655,36.8579
2.0,620.0,884.0,2014-06-16,-119.695288,36.739609
2.0,725.0,750.0,2014-06-16,-119.823598,36.790048
1.0,665.0,714.0,2014-06-16,-119.717975,36.801399
1.0,525.0,620.0,2014-06-16,-119.7867,36.7487
,695.0,950.0,2014-06-16,-119.844005,36.793648
,659.0,,2014-06-16,-119.7604,36.7949
2.0,1325.0,1156.0,2014-06-16,-119.731236,36.81382
2.0,825.0,959.0,2014-06-16,-119.853277,36.796262
4.0,1200.0,1700.0,2014-06-16,-119.840726,36.792601
1.0,725.0,791.0,2014-06-16,-119.853277,36.796262
2.0,1325.0,1156.0,2014-06-16,-119.732609,36.813545
2.0,1005.0,1037.0,2014-06-16,-119.714134,36.826222
4.0,750.0,1317.0,2014-06-16,-119.792216,36.71409600000001
2.0,1216.0,1060.0,2014-06-16,-119.764716,36.868155
2.0,825.0,1100.0,2014-06-16,-119.7594,36.7684
1.0,595.0,500.0,2014-06-16,-120.049449,36.72027
2.0,810.0,957.0,2014-06-16,-119.796789,36.852411
1.0,599.0,696.0,2014-06-16,-119.731795,36.732149
3.0,1090.0,,2014-06-16,-119.760532,36.798137
2.0,735.0,768.0,2014-06-16,-119.716166,36.806064
2.0,1335.0,1256.0,2014-06-16,-119.749238,36.841576
2.0,875.0,980.0,2014-06-16,-119.779043,36.851535
5.0,1750.0,,2014-06-16,-119.691659,36.713408
2.0,700.0,725.0,2014-06-16,-119.764692,36.814149
2.0,1310.0,1376.0,2014-06-16,-119.748745,36.84228
1.0,660.0,675.0,2014-06-16,-119.762,36.8236
2.0,905.0,870.0,2014-06-16,-119.86176299999998,36.812427
1.0,665.0,,2014-06-16,-119.790578,36.783749
1.0,695.0,770.0,2014-06-16,-119.762,36.8236
2.0,1087.0,972.0,2014-06-16,-119.681774,36.832249
2.0,715.0,828.0,2014-06-16,-119.762,36.8236
2.0,550.0,825.0,2014-06-16,-119.769742,36.755833
2.0,1093.0,905.0,2014-06-16,-119.756578,36.866349
2.0,775.0,850.0,2014-06-16,-119.7867,36.7487
2.0,745.0,907.0,2014-06-16,-119.762,36.8236
2.0,815.0,1055.0,2014-06-16,-119.762,36.8236
3.0,1325.0,1620.0,2014-06-16,-119.692084,36.783518
2.0,1030.0,1058.0,2014-06-16,-119.792398,36.86131
2.0,975.0,727.0,2014-06-16,-119.731579,36.813133
3.0,1109.0,,2014-06-16,-119.853662,36.80814
4.0,1500.0,1950.0,2014-06-16,-119.745551,36.880166
2.0,699.0,876.0,2014-06-16,-119.731795,36.732149
3.0,1200.0,1360.0,2014-06-16,-119.774674,36.846602
2.0,1135.0,967.0,2014-06-16,-119.731236,36.814095
2.0,1435.0,1271.0,2014-06-16,-119.748874,36.842211
2.0,735.0,768.0,2014-06-16,-119.716166,36.806064
3.0,1450.0,1423.0,2014-06-16,-119.669394,36.837197
1.0,700.0,,2014-06-16,-119.790578,36.783749
1.0,975.0,727.0,2014-06-16,-119.731064,36.81437
2.0,1325.0,1156.0,2014-06-16,-119.73226499999998,36.81368300000001
1.0,665.0,714.0,2014-06-16,-119.71791,36.801399
2.0,725.0,785.0,2014-06-16,-119.801,36.8411
4.0,1300.0,1524.0,2014-06-16,-119.811478,36.736579
2.0,1020.0,1089.0,2014-06-16,-119.797904,36.851982
2.0,1325.0,1156.0,2014-06-16,-119.731407,36.814232
2.0,765.0,904.0,2014-06-16,-119.717953,36.801382
2.0,1085.0,,2014-06-16,-119.774674,36.846602
2.0,620.0,884.0,2014-06-16,-119.695288,36.739609
1.0,900.0,810.0,2014-06-16,-119.714155,36.826188
1.0,599.0,696.0,2014-06-16,-119.731795,36.732149
2.0,699.0,876.0,2014-06-16,-119.731795,36.732149
2.0,725.0,800.0,2014-06-16,-119.6449,37.3476
3.0,1395.0,1668.0,2014-06-16,-119.823846,36.822648
1.0,705.0,700.0,2014-06-16,-119.762,36.8236
2.0,620.0,884.0,2014-06-16,-119.695288,36.739609
3.0,1295.0,1608.0,2014-06-16,-119.819002,36.807147
2.0,957.0,743.0,2014-06-16,-119.756578,36.866349
2.0,950.0,1336.0,2014-06-16,-119.81628,36.77670300000001
3.0,1095.0,1210.0,2014-06-16,-119.781482,36.811517
2.0,700.0,1020.0,2014-06-16,-119.8286,36.7863
2.0,775.0,1020.0,2014-06-16,-119.8286,36.7863
2.0,720.0,860.0,2014-06-16,-119.8286,36.7863
2.0,750.0,960.0,2014-06-16,-119.6449,37.3476
1.0,1225.0,932.0,2014-06-16,-119.7655,36.8579
3.0,949.0,1058.0,2014-06-16,-119.721774,36.757349
2.0,924.0,1161.0,2014-06-16,-119.853662,36.80814
2.0,700.0,860.0,2014-06-16,-119.8286,36.7863
2.0,1312.0,1374.0,2014-06-16,-119.764716,36.868155
2.0,1310.0,1107.0,2014-06-16,-119.66933,36.837162
2.0,675.0,,2014-06-16,-119.821049,36.758548
2.0,735.0,896.0,2014-06-16,-119.723075,36.815549
1.0,550.0,,2014-06-16,-119.781406,36.75055800000001
2.0,800.0,,2014-06-16,-120.064387,36.749476
4.0,2495.0,2564.0,2014-06-16,-119.592929,36.793698
2.0,695.0,800.0,2014-06-16,-119.754576,36.764655
,99.0,,2014-06-16,-119.7061,36.7528
3.0,1395.0,1735.0,2014-06-16,-119.899271,36.842499
2.0,695.0,800.0,2014-06-16,-119.754576,36.764655
3.0,1595.0,1858.0,2014-06-16,-119.6518,36.8432
3.0,1295.0,1632.0,2014-06-16,-119.8801,36.7918
4.0,1295.0,1669.0,2014-06-16,-119.846181,36.797248
3.0,1095.0,1489.0,2014-06-16,-119.761477,36.802349
2.0,765.0,904.0,2014-06-16,-119.717953,36.801399
2.0,800.0,871.0,2014-06-16,-119.871347,36.795273
4.0,1695.0,2223.0,2014-06-16,-119.8801,36.7918
1.0,710.0,714.0,2014-06-16,-119.717923,36.801361
,885.0,,2014-06-16,-96.1376,41.1549
2.0,765.0,904.0,2014-06-16,-119.71791,36.801413
,730.0,,2014-06-16,-119.685624,36.819983
1.0,665.0,714.0,2014-06-16,-119.71783700000002,36.801442
3.0,895.0,1100.0,2014-06-16,-119.559232,36.526698
3.0,657.0,1093.0,2014-06-16,-119.792216,36.71409600000001
2.0,700.0,725.0,2014-06-16,-119.764692,36.814149
2.0,739.0,875.0,2014-06-16,-119.871383,36.793647
4.0,1125.0,1675.0,2014-06-16,-119.767455,36.813386
2.0,935.0,998.0,2014-06-16,-119.861784,36.812392
3.0,1050.0,,2014-06-16,-119.8286,36.7863
1.0,790.0,672.0,2014-06-16,-119.866572,36.81860800000001
2.0,575.0,,2014-06-16,-119.812198,36.786548
2.0,825.0,,2014-06-16,-119.8113,36.7581
2.0,725.0,,2014-06-16,-119.850292,36.77181
1.0,695.0,696.0,2014-06-16,-119.778225,36.739252
3.0,900.0,1112.0,2014-06-16,-119.791617,36.690033
2.0,639.0,884.0,2014-06-16,-119.7061,36.7528
3.0,1895.0,1801.0,2014-06-16,-119.652615,36.861356
,970.0,,2014-06-16,-119.898284,36.793747
2.0,995.0,965.0,2014-06-16,-119.7106,36.8149
2.0,1475.0,1214.0,2014-06-16,-119.7655,36.8579
3.0,1109.0,1270.0,2014-06-16,-119.853647,36.811817
4.0,1350.0,1600.0,2014-06-16,-119.892453,36.823277
2.0,810.0,1500.0,2014-06-16,-119.790437,36.598165
2.0,995.0,965.0,2014-06-16,-119.7106,36.8149
2.0,1140.0,960.0,2014-06-16,-119.76297,36.872179
2.0,1130.0,918.0,2014-06-16,-119.76297,36.872179
,830.0,,2014-06-16,-119.813179,36.748548
4.0,1350.0,1600.0,2014-06-16,-119.891701,36.818907
3.0,1050.0,,2014-06-16,-119.8286,36.7863
3.0,1050.0,,2014-06-16,-119.8286,36.7863
2.0,795.0,1100.0,2014-06-16,-119.7207,36.82514000000001
2.0,875.0,980.0,2014-06-16,-119.77893600000002,36.851278
3.0,1050.0,,2014-06-16,-119.8286,36.7863
2.0,825.0,,2014-06-16,-119.721889,36.805953
1.0,595.0,500.0,2014-06-16,-120.049449,36.72027
2.0,924.0,1161.0,2014-06-16,-119.853647,36.811817
1.0,1010.0,730.0,2014-06-16,-119.76297,36.872179
3.0,1395.0,1948.0,2014-06-16,-119.796531,36.75551
3.0,1050.0,,2014-06-16,-119.8286,36.7863
,740.0,,2014-06-16,-119.795378,36.761248
3.0,1050.0,,2014-06-16,-119.8286,36.7863
1.0,605.0,,2014-06-16,-119.765926,36.794089
2.0,1359.0,1155.0,2014-06-16,-119.762692,36.871416
3.0,2495.0,2550.0,2014-06-16,-119.666513,36.792256
2.0,595.0,,2014-06-16,-119.754376,36.757549
1.0,709.0,620.0,2014-06-16,-119.7061,36.7528
2.0,1085.0,,2014-06-16,-119.774674,36.846602
,920.0,,2014-06-16,-119.81518,36.785548
3.0,1250.0,1465.0,2014-06-16,-119.689093,36.787257
2.0,595.0,,2014-06-16,-119.742475,36.739449
1.0,605.0,,2014-06-16,-119.76516,36.793873
1.0,695.0,714.0,2014-06-16,-119.717803,36.801433
3.0,1310.0,1423.0,2014-06-16,-119.669394,36.837162
2.0,750.0,700.0,2014-06-16,-119.8016,36.7991
2.0,740.0,952.0,2014-06-16,-119.762,36.8236
2.0,770.0,958.0,2014-06-16,-119.435172,36.602222
2.0,800.0,,2014-06-16,-119.7106,36.8149
1.0,695.0,714.0,2014-06-16,-119.717846,36.801468
3.0,1169.0,1115.0,2014-06-16,-119.681774,36.832249
3.0,1109.0,1270.0,2014-06-16,-119.853647,36.811817
2.0,735.0,768.0,2014-06-16,-119.716166,36.806064
2.0,735.0,896.0,2014-06-16,-119.723075,36.815549
1.0,500.0,,2014-06-16,-119.767077,36.772149
,860.0,,2014-06-16,-119.80808,36.829848
2.0,710.0,,2014-06-16,-119.727115,36.799654
2.0,1250.0,,2014-06-16,-119.9532,36.7863
2.0,1280.0,1300.0,2014-06-16,-119.71231,36.860858
2.0,725.0,,2014-06-16,-119.780879,36.752549
3.0,1095.0,1210.0,2014-06-16,-119.762,36.8236
,790.0,,2014-06-16,-119.798878,36.752848
1.0,875.0,624.0,2014-06-16,-119.690337,36.806828
2.0,765.0,904.0,2014-06-16,-119.717953,36.801347
3.0,1150.0,1339.0,2014-06-16,-119.754256,36.804122
2.0,719.0,743.0,2014-06-16,-119.721774,36.757349
2.0,620.0,884.0,2014-06-16,-119.695288,36.739609
2.0,795.0,,2014-06-16,-119.618273,36.81576
1.0,300.0,800.0,2014-06-16,-119.833438,36.767578
3.0,1195.0,1457.0,2014-06-16,-119.810779,36.762948
2.0,550.0,825.0,2014-06-16,-119.769742,36.755833
2.0,750.0,1100.0,2014-06-16,-119.3909,36.5349
2.0,700.0,,2014-06-16,-119.7604,36.7949
,500.0,,2014-06-16,-120.08200000000001,36.9403
2.0,735.0,768.0,2014-06-16,-119.716166,36.806064
3.0,1200.0,1360.0,2014-06-16,-119.774674,36.846602
1.0,1084.0,846.0,2014-06-16,-119.764716,36.868155
2.0,625.0,890.0,2014-06-16,-119.734726,36.738621
2.0,1475.0,1220.0,2014-06-16,-119.7655,36.8579
2.0,595.0,,2014-06-16,-119.800879,36.764748
1.0,770.0,632.0,2014-06-16,-119.871347,36.795273
2.0,595.0,,2014-06-16,-119.754276,36.759549
1.0,595.0,800.0,2014-06-16,-119.703738,36.832508
1.0,845.0,642.0,2014-06-16,-119.861612,36.812306
3.0,1200.0,1100.0,2014-06-16,-119.763078,36.830949
2.0,875.0,909.0,2014-06-16,-119.754876,36.768449
3.0,1300.0,1246.0,2014-06-16,-119.7106,36.8149
3.0,1150.0,1588.0,2014-06-16,-119.817679,36.762948
2.0,700.0,860.0,2014-06-16,-119.8286,36.7863
,1250.0,,2014-06-16,-120.2691,37.1014
2.0,625.0,600.0,2014-06-16,-119.8113,36.7581
2.0,675.0,912.0,2014-06-16,-119.82008,36.793848
3.0,700.0,,2014-06-16,-119.754372,36.723052
2.0,695.0,800.0,2014-06-16,-119.754576,36.764655
2.0,595.0,,2014-06-16,-119.754276,36.759549
3.0,1250.0,1630.0,2014-06-16,-119.70866200000002,36.833049
2.0,625.0,,2014-06-16,-119.754372,36.72225200000001
3.0,1575.0,1700.0,2014-06-16,-119.829081,36.818948
2.0,625.0,,2014-06-16,-119.772477,36.756749
2.0,625.0,,2014-06-16,-119.772477,36.756749
2.0,1235.0,1125.0,2014-06-16,-119.763165,36.87169
2.0,735.0,896.0,2014-06-16,-119.723075,36.815549
2.0,875.0,933.0,2014-06-16,-119.871383,36.793647
2.0,695.0,800.0,2014-06-16,-119.754576,36.764655
4.0,2000.0,2096.0,2014-06-16,-119.718065,36.831328000000006
3.0,1099.0,1320.0,2014-06-16,-119.8801,36.7918
,659.0,,2014-06-16,-119.7604,36.7949
2.0,650.0,,2014-06-16,-119.8113,36.7581
4.0,2450.0,2800.0,2014-06-16,-119.6518,36.8432
3.0,750.0,,2014-06-16,-119.800879,36.764748
1.0,710.0,714.0,2014-06-16,-119.717953,36.801347
2.0,993.0,744.0,2014-06-16,-119.681774,36.832249
1.0,500.0,,2014-06-16,-119.617,36.5695
4.0,700.0,1217.0,2014-06-16,-120.131327,36.01276400000001
4.0,771.0,1313.0,2014-06-16,-119.535756,36.613013
1.0,550.0,,2014-06-16,-119.818703,36.758548
2.0,735.0,768.0,2014-06-16,-119.716166,36.806064
,716.0,1200.0,2014-06-16,-119.306951,36.621539
4.0,730.0,1200.0,2014-06-16,-119.306951,36.621539
1.0,665.0,714.0,2014-06-16,-119.717953,36.801382
2.0,660.0,937.0,2014-06-16,-119.817903,36.791708
1.0,636.0,718.0,2014-06-16,-119.8801,36.7918
1.0,595.0,,2014-06-16,-119.8016,36.7991
4.0,301.0,,2014-06-16,-119.7106,36.8149
3.0,1095.0,1650.0,2014-06-16,-119.7604,36.7949
3.0,1375.0,1997.0,2014-06-16,-119.767821,36.849045
,701.0,970.0,2014-06-16,-119.709349,36.815366
3.0,1495.0,1700.0,2014-06-16,-119.7655,36.8579
2.0,700.0,725.0,2014-06-16,-119.764692,36.814149
2.0,450.0,841.0,2014-06-16,-119.792216,36.71409600000001
2.0,1065.0,1078.0,2014-06-16,-119.754233,36.839336
4.0,1895.0,2150.0,2014-06-16,-119.7061,36.7528
3.0,1095.0,1202.0,2014-06-16,-119.8801,36.7918
4.0,1095.0,1508.0,2014-06-16,-119.845981,36.795848
2.0,625.0,890.0,2014-06-16,-119.734726,36.738621
2.0,600.0,729.0,2014-06-16,-119.78694,36.791113
2.0,675.0,750.0,2014-06-16,-119.769201,36.772149
2.0,695.0,902.0,2014-06-16,-119.770901,36.772149
2.0,625.0,890.0,2014-06-16,-119.734726,36.738621
3.0,1450.0,1609.0,2014-06-16,-119.818547,36.841954
2.0,639.0,884.0,2014-06-16,-119.7061,36.7528
2.0,1000.0,843.0,2014-06-16,-119.70304,36.735749
4.0,1900.0,2650.0,2014-06-16,-119.8801,36.7918
2.0,699.0,,2014-06-16,-119.7061,36.7528
2.0,725.0,785.0,2014-06-16,-119.801,36.8411
2.0,719.0,743.0,2014-06-16,-119.7061,36.7528
2.0,700.0,843.0,2014-06-16,-119.841627,36.806918
3.0,950.0,1171.0,2014-06-16,-119.760699,36.774116
2.0,800.0,1122.0,2014-06-16,-119.815822,36.807137
2.0,850.0,1456.0,2014-06-16,-119.73381,36.645077
2.0,550.0,,2014-06-16,-119.735141,36.644836
,700.0,,2014-06-16,-119.790578,36.783749
2.0,735.0,768.0,2014-06-16,-119.716166,36.806064
4.0,750.0,1200.0,2014-06-16,-119.306951,36.621539
2.0,700.0,1000.0,2014-06-16,-119.697676,36.740157
,659.0,,2014-06-16,-119.7604,36.7949
,,,2014-06-16,-119.31188799999998,36.631957
,739.0,,2014-06-16,-119.328078,36.615166
3.0,1250.0,1465.0,2014-06-16,-119.68853500000002,36.78703400000001
3.0,652.0,1058.0,2014-06-16,-119.323733,36.624612
2.0,695.0,950.0,2014-06-16,-119.776978,36.777571
2.0,700.0,,2014-06-16,-119.708762,36.824297
2.0,750.0,950.0,2014-06-16,-119.703075,36.832049
3.0,1195.0,1200.0,2014-06-16,-119.722763,36.804849
4.0,1450.0,2400.0,2014-06-16,-119.9532,36.7863
4.0,1540.0,2038.0,2014-06-16,-119.76222,36.816828
3.0,1200.0,1700.0,2014-06-16,-119.766512,36.814904
3.0,1275.0,1230.0,2014-06-16,-119.752047,36.868161
3.0,1275.0,1230.0,2014-06-16,-119.752047,36.868161
2.0,845.0,1065.0,2014-06-16,-119.830649,36.806605
2.0,795.0,1064.0,2014-06-16,-119.830477,36.806587
4.0,1195.0,1725.0,2014-06-17,-119.818751,36.843465
1.0,400.0,,2014-06-17,-120.226479,37.104753
2.0,1435.0,1271.0,2014-06-17,-119.748874,36.842297
2.0,1335.0,1256.0,2014-06-17,-119.749174,36.841593
3.0,1050.0,1400.0,2014-06-17,-119.7604,36.7949
3.0,1505.0,1791.0,2014-06-17,-119.714391,36.826188
2.0,1310.0,1376.0,2014-06-17,-119.748745,36.841335
5.0,535.0,,2014-06-17,-119.7843,36.7377
2.0,1355.0,1495.0,2014-06-17,-119.748809,36.842246
2.0,700.0,1000.0,2014-06-17,-119.697676,36.740157
5.0,1900.0,2468.0,2014-06-17,-119.864955,36.83424
3.0,1395.0,1650.0,2014-06-17,-119.669094,36.821559
3.0,1000.0,,2014-06-17,-119.728467,36.764484
1.0,695.0,750.0,2014-06-17,-119.718075,36.793749
2.0,1005.0,1037.0,2014-06-17,-119.714262,36.82615300000001
,600.0,,2014-06-17,-119.789429,36.745487
,870.0,,2014-06-17,-119.756705,36.84666
,795.0,,2014-06-17,-119.8319,36.8303
2.0,1075.0,1058.0,2014-06-17,-119.793672,36.86347
2.0,1435.0,1271.0,2014-06-17,-119.748917,36.842074
2.0,695.0,800.0,2014-06-17,-119.754576,36.764655
2.0,1335.0,1256.0,2014-06-17,-119.749131,36.841593
2.0,695.0,800.0,2014-06-17,-119.754576,36.764655
4.0,1450.0,1872.0,2014-06-17,-120.08200000000001,36.9403
,770.0,,2014-06-17,-119.748576,36.781149
,690.0,,2014-06-17,-119.864794,36.832411
3.0,1200.0,1360.0,2014-06-17,-119.774674,36.846602
,949.0,,2014-06-17,-119.7061,36.7528
1.0,595.0,500.0,2014-06-17,-120.049449,36.72027
2.0,850.0,700.0,2014-06-17,-119.805728,36.775918
,780.0,,2014-06-17,-119.747114,36.891978
,850.0,,2014-06-17,-119.759693,36.863535
,720.0,,2014-06-17,-119.857629,36.778042
2.0,809.0,889.0,2014-06-17,-119.7061,36.7528
,890.0,,2014-06-17,-119.768177,36.766749
2.0,705.0,880.0,2014-06-17,-119.762,36.8236
,700.0,,2014-06-17,-119.804079,36.768448
1.0,705.0,700.0,2014-06-17,-119.762,36.8236
3.0,1109.0,1270.0,2014-06-17,-119.853647,36.811817
2.0,326.0,,2014-06-17,-120.2691,37.1014
1.0,900.0,810.0,2014-06-17,-119.714305,36.826239
5.0,2095.0,4100.0,2014-06-17,-119.732845,36.858961
2.0,1327.0,1374.0,2014-06-17,-119.768988,36.86917
3.0,1150.0,1600.0,2014-06-17,-119.844481,36.793648
3.0,1195.0,,2014-06-17,-119.760509,36.737029
1.0,1150.0,931.0,2014-06-17,-119.665833,36.835531
2.0,1030.0,1058.0,2014-06-17,-119.793672,36.86347
1.0,1262.0,908.0,2014-06-17,-119.763422,36.871587
1.0,765.0,719.0,2014-06-17,-119.798076,36.851982
2.0,735.0,875.0,2014-06-17,-119.871383,36.793647
1.0,725.0,791.0,2014-06-17,-119.853277,36.796262
3.0,1122.0,1058.0,2014-06-17,-119.756578,36.866349
2.0,825.0,959.0,2014-06-17,-119.853277,36.796262
,709.0,,2014-06-17,-119.7061,36.7528
2.0,895.0,870.0,2014-06-17,-119.861827,36.812358
1.0,650.0,791.0,2014-06-17,-119.853277,36.796262
1.0,725.0,791.0,2014-06-17,-119.853494,36.803888
1.0,885.0,794.0,2014-06-17,-119.774674,36.846602
,709.0,,2014-06-17,-119.720249,36.75621500000001
3.0,1275.0,1230.0,2014-06-17,-119.752047,36.868161
2.0,695.0,800.0,2014-06-17,-119.754576,36.764655
2.0,620.0,884.0,2014-06-17,-119.695288,36.739609
2.0,924.0,1161.0,2014-06-17,-119.853647,36.811817
3.0,1550.0,2000.0,2014-06-17,-119.713809,36.726334
3.0,1295.0,1510.0,2014-06-17,-119.762,36.8236
,777.0,,2014-06-17,-119.7061,36.7528
2.0,625.0,890.0,2014-06-17,-119.734726,36.738621
1.0,599.0,696.0,2014-06-17,-119.731795,36.732149
2.0,565.0,850.0,2014-06-17,-119.775034,36.744082
1.0,575.0,675.0,2014-06-17,-119.698879,36.738285
2.0,600.0,735.0,2014-06-17,-119.754177,36.808549
2.0,925.0,1015.0,2014-06-17,-119.802604,36.83122
2.0,1475.0,1220.0,2014-06-17,-119.760075,36.854351
2.0,675.0,863.0,2014-06-17,-119.698879,36.738285
2.0,675.0,863.0,2014-06-17,-119.698879,36.738285
2.0,675.0,863.0,2014-06-17,-119.698879,36.738285
1.0,575.0,675.0,2014-06-17,-119.698879,36.738285
2.0,695.0,800.0,2014-06-17,-119.754576,36.764655
2.0,675.0,863.0,2014-06-17,-119.698879,36.738285
2.0,875.0,980.0,2014-06-17,-119.778914,36.851381
2.0,924.0,1161.0,2014-06-17,-119.853647,36.811817
2.0,1045.0,1500.0,2014-06-17,-119.802604,36.83122
2.0,675.0,863.0,2014-06-17,-119.698879,36.738285
2.0,675.0,863.0,2014-06-17,-119.698879,36.738285
2.0,745.0,907.0,2014-06-17,-119.762,36.8236
2.0,1100.0,,2014-06-17,-120.0335,37.0402
2.0,735.0,768.0,2014-06-17,-119.716166,36.806064
4.0,1350.0,1600.0,2014-06-17,-119.892453,36.823277
2.0,829.0,843.0,2014-06-17,-119.853647,36.811817
1.0,650.0,610.0,2014-06-17,-119.801,36.8411
2.0,815.0,1055.0,2014-06-17,-119.762,36.8236
3.0,1095.0,1296.0,2014-06-17,-119.730504,36.76192
1.0,645.0,651.0,2014-06-17,-119.745276,36.765898
2.0,800.0,,2014-06-17,-119.816101,36.779592
2.0,700.0,725.0,2014-06-17,-119.762,36.8236
1.0,645.0,651.0,2014-06-17,-119.745949,36.765122
3.0,1095.0,1210.0,2014-06-17,-119.781482,36.811517
2.0,650.0,,2014-06-17,-119.731773,36.767415
3.0,1200.0,1500.0,2014-06-17,-119.696084,36.827441
,709.0,,2014-06-17,-119.720378,36.75649
,709.0,,2014-06-17,-119.719563,36.756903
2.0,799.0,889.0,2014-06-17,-119.7061,36.7528
,719.0,,2014-06-17,-119.7061,36.7528
2.0,985.0,905.0,2014-06-17,-119.756578,36.866349
2.0,800.0,1260.0,2014-06-17,-119.815822,36.779558
,709.0,,2014-06-17,-119.71982,36.756456
2.0,875.0,980.0,2014-06-17,-119.779022,36.851535
2.0,725.0,857.0,2014-06-17,-119.73843,36.801151
,709.0,,2014-06-17,-119.71952,36.756903
2.0,950.0,1244.0,2014-06-17,-119.799302,36.829845
2.0,695.0,,2014-06-17,-119.692772,36.737731
,709.0,,2014-06-17,-119.719777,36.756662
,719.0,,2014-06-17,-119.719434,36.756697
2.0,924.0,1161.0,2014-06-17,-119.853647,36.811817
2.0,735.0,768.0,2014-06-17,-119.716166,36.806064
4.0,771.0,1313.0,2014-06-17,-119.534576,36.612203
4.0,1540.0,2038.0,2014-06-17,-119.762049,36.816553000000006
2.0,875.0,980.0,2014-06-17,-119.779,36.851535
2.0,1075.0,918.0,2014-06-17,-119.76297,36.872179
3.0,1200.0,1700.0,2014-06-17,-119.766684,36.813667
2.0,595.0,,2014-06-17,-119.692772,36.737731
3.0,895.0,1100.0,2014-06-17,-119.559232,36.526698
3.0,1090.0,1107.0,2014-06-17,-119.871383,36.793647
2.0,650.0,850.0,2014-06-17,-119.717131,36.804749
1.0,575.0,735.0,2014-06-17,-119.717131,36.804749
2.0,715.0,765.0,2014-06-17,-119.771823,36.801742
2.0,620.0,884.0,2014-06-17,-119.695288,36.739609
1.0,595.0,,2014-06-17,-119.798966,36.764828
2.0,950.0,1110.0,2014-06-17,-119.70405,36.832724
2.0,625.0,890.0,2014-06-17,-119.734726,36.738621
3.0,1450.0,1326.0,2014-06-17,-119.664888,36.836012
3.0,1425.0,,2014-06-17,-119.808282,36.752397
2.0,825.0,,2014-06-17,-119.721889,36.805953
,700.0,,2014-06-17,-119.813179,36.748548
2.0,699.0,876.0,2014-06-17,-119.731795,36.732149
2.0,740.0,875.0,2014-06-17,-119.871383,36.793647
2.0,700.0,,2014-06-17,-119.790578,36.783749
1.0,550.0,,2014-06-17,-119.818703,36.758548
2.0,800.0,1500.0,2014-06-17,-119.776897,36.597889
2.0,1000.0,1140.0,2014-06-17,-119.774674,36.846602
3.0,1109.0,1270.0,2014-06-17,-119.853647,36.811817
1.0,650.0,610.0,2014-06-17,-119.813236,36.84038
1.0,873.0,620.0,2014-06-17,-119.756578,36.866349
2.0,695.0,800.0,2014-06-17,-119.754576,36.764655
1.0,665.0,714.0,2014-06-17,-119.717953,36.801399
2.0,550.0,825.0,2014-06-17,-119.769742,36.755833
2.0,799.0,889.0,2014-06-17,-119.7061,36.7528
1.0,665.0,714.0,2014-06-17,-119.717975,36.801399
3.0,657.0,109.0,2014-06-17,-119.829461,36.713917
4.0,2100.0,2500.0,2014-06-17,-119.654872,36.823049
2.0,314.0,,2014-06-17,-120.0335,37.0402
2.0,700.0,725.0,2014-06-17,-119.764692,36.814149
6.0,399.0,,2014-06-17,-119.7867,36.7487
3.0,1150.0,1500.0,2014-06-17,-119.74514,36.830585
2.0,1085.0,,2014-06-17,-119.774674,36.846602
1.0,710.0,714.0,2014-06-17,-119.71791,36.801347
2.0,695.0,800.0,2014-06-17,-119.754576,36.764655
1.0,975.0,730.0,2014-06-17,-119.76297,36.872179
2.0,840.0,810.0,2014-06-17,-119.798162,36.851913
3.0,919.0,1058.0,2014-06-17,-119.7061,36.7528
2.0,639.0,884.0,2014-06-17,-119.7061,36.7528
1.0,710.0,714.0,2014-06-17,-119.717889,36.801361
2.0,695.0,800.0,2014-06-17,-119.754576,36.764655
2.0,735.0,896.0,2014-06-17,-119.723075,36.815549
2.0,815.0,1000.0,2014-06-17,-119.762,36.8236
2.0,600.0,729.0,2014-06-17,-119.78694,36.791141
2.0,720.0,765.0,2014-06-17,-119.771887,36.80170800000001
