bedrooms,rent,sqft,date,longitude,latitude
1.0,1030.0,530.0,2014-06-16,-117.672088,34.09910900000001
2.0,1250.0,980.0,2014-06-16,-117.41253,33.945131
5.0,1650.0,3400.0,2014-06-16,-116.9819,33.7883
4.0,1869.0,1834.0,2014-06-16,-117.384087,33.695803999999995
1.0,1441.0,637.0,2014-06-16,-117.735391,33.968513
2.0,1145.0,968.0,2014-06-16,-117.140282,33.505794
2.0,650.0,,2014-06-16,-117.2711,34.0831
1.0,910.0,,2014-06-16,-117.462447,33.906748
2.0,1070.0,,2014-06-16,-117.2874,34.0315
2.0,800.0,,2014-06-16,-117.2975,34.1069
2.0,1135.0,900.0,2014-06-16,-117.3353,34.170836
2.0,1095.0,951.0,2014-06-16,-117.245327,33.931523
1.0,775.0,700.0,2014-06-16,-117.31465,34.176497
4.0,1519.0,,2014-06-16,-117.21856499999998,33.799285999999995
2.0,1520.0,1071.0,2014-06-16,-117.690296,34.099301000000004
3.0,1600.0,,2014-06-16,-117.228673,34.063513
5.0,1449.0,,2014-06-16,-117.2179,33.799206
2.0,1371.0,935.0,2014-06-16,-117.5999,34.1376
1.0,1369.0,619.0,2014-06-16,-117.735927,33.980685
3.0,1850.0,,2014-06-16,-117.6043,33.8419
3.0,1395.0,1300.0,2014-06-16,-117.238122,33.94991
3.0,1050.0,1525.0,2014-06-16,-117.27348899999998,34.542553000000005
2.0,1050.0,,2014-06-16,-116.960257,33.73222
2.0,1475.0,1083.0,2014-06-16,-117.331326,33.951166
3.0,2000.0,1308.0,2014-06-16,-117.1824,33.4903
3.0,1499.0,1308.0,2014-06-16,-117.250379,33.960824
2.0,1370.0,961.0,2014-06-16,-117.6404,33.954
2.0,1495.0,1230.0,2014-06-16,-117.521824,33.892614
3.0,1805.0,1330.0,2014-06-16,-117.566815,34.109122
2.0,800.0,,2014-06-16,-117.2975,34.1069
2.0,1435.0,990.0,2014-06-16,-117.691888,34.028295
3.0,2675.0,1543.0,2014-06-16,-117.549677,34.109531
2.0,650.0,908.0,2014-06-16,-117.431407,34.582917
4.0,1695.0,1900.0,2014-06-16,-117.2457,33.9553
3.0,1699.0,1238.0,2014-06-16,-117.454097,33.928524
3.0,2000.0,2654.0,2014-06-16,-117.102102,33.463275
1.0,995.0,525.0,2014-06-16,-117.757945,34.071005
2.0,1555.0,1146.0,2014-06-16,-117.333569,33.954731
2.0,1035.0,700.0,2014-06-16,-117.5999,34.1376
2.0,1145.0,1090.0,2014-06-16,-117.29881,34.410729
2.0,800.0,,2014-06-16,-117.2975,34.1069
1.0,1585.0,1092.0,2014-06-16,-117.573559,34.075928000000005
2.0,1365.0,1078.0,2014-06-16,-117.175329,33.932567
4.0,1795.0,3180.0,2014-06-16,-117.247038,34.48721
2.0,1639.0,996.0,2014-06-16,-117.5941,34.107
2.0,2537.0,1504.0,2014-06-16,-117.567705,34.109808
3.0,1950.0,1465.0,2014-06-16,-117.611018,34.127266
3.0,1447.0,1075.0,2014-06-16,-117.401711,34.094559999999994
1.0,860.0,500.0,2014-06-16,-117.5999,34.1376
2.0,1475.0,1083.0,2014-06-16,-117.331326,33.951166
2.0,1430.0,1045.0,2014-06-16,-117.445,34.0033
2.0,1417.0,811.0,2014-06-16,-117.570306,34.111845
1.0,1280.0,853.0,2014-06-16,-117.625314,33.868826
2.0,800.0,,2014-06-16,-117.2975,34.1069
2.0,1189.0,,2014-06-16,-117.2261,33.8814
3.0,1615.0,,2014-06-16,-117.634764,34.09591
2.0,800.0,,2014-06-16,-117.2975,34.1069
2.0,1100.0,888.0,2014-06-16,-117.556583,33.873439000000005
3.0,1495.0,1766.0,2014-06-16,-116.936108,33.763325
2.0,1599.0,1200.0,2014-06-16,-117.68041399999998,34.09171
1.0,1350.0,684.0,2014-06-16,-117.578484,34.104621
6.0,2700.0,2700.0,2014-06-16,-117.327076,33.963315
3.0,3500.0,,2014-06-16,-117.6375,33.4615
2.0,595.0,850.0,2014-06-16,-117.197976,34.493223
5.0,1225.0,,2014-06-16,-117.311772,34.501497
2.0,1475.0,1083.0,2014-06-16,-117.331326,33.951166
4.0,1900.0,,2014-06-16,-117.5354,33.8797
3.0,944.0,1100.0,2014-06-16,-117.4082,34.4802
,1130.0,642.0,2014-06-16,-117.208843,34.047415
2.0,1677.0,1037.0,2014-06-16,-117.55738,34.115303999999995
2.0,1650.0,1200.0,2014-06-16,-117.652159,34.082984
4.0,1100.0,1600.0,2014-06-16,-117.4082,34.4802
2.0,1499.0,1173.0,2014-06-16,-117.333569,33.954731
2.0,1478.0,1000.0,2014-06-16,-117.907456,34.075609
2.0,800.0,,2014-06-16,-117.2975,34.1069
2.0,755.0,720.0,2014-06-16,-117.315975,34.485316999999995
4.0,1950.0,,2014-06-16,-117.5517,33.9247
2.0,800.0,,2014-06-16,-117.2975,34.1069
2.0,780.0,950.0,2014-06-16,-117.251571,34.13851
5.0,2300.0,2915.0,2014-06-16,-117.6096,33.9208
2.0,1245.0,930.0,2014-06-16,-117.208882,33.576111
1.0,795.0,670.0,2014-06-16,-117.385569,33.66455
3.0,1150.0,,2014-06-16,-117.2874,34.0315
5.0,2400.0,3000.0,2014-06-16,-117.5999,34.1376
,1525.0,918.0,2014-06-16,-117.208822,34.047379
4.0,2150.0,1900.0,2014-06-16,-117.6844,34.0125
1.0,880.0,475.0,2014-06-16,-117.232428,34.063213
3.0,1000.0,,2014-06-16,-117.2975,34.1069
2.0,1275.0,892.0,2014-06-16,-117.522297,33.896352
1.0,1283.0,668.0,2014-06-16,-117.563775,34.118162
1.0,1444.0,805.0,2014-06-16,-117.6583,34.1144
2.0,1460.0,1158.0,2014-06-16,-117.521824,33.892614
2.0,700.0,,2014-06-16,-116.9324,33.7967
4.0,1150.0,1955.0,2014-06-16,-117.3528,34.5563
2.0,1435.0,990.0,2014-06-16,-117.691888,34.028295
2.0,1400.0,1121.0,2014-06-16,-117.6254,34.0763
4.0,2500.0,,2014-06-16,-117.1403,34.1565
2.0,700.0,,2014-06-16,-116.9324,33.7967
,725.0,,2014-06-16,-117.407141,33.94158400000001
1.0,1259.0,714.0,2014-06-16,-117.309198,33.945845
3.0,2255.0,2064.0,2014-06-16,-117.0958,33.4983
2.0,700.0,,2014-06-16,-116.945258,33.783919
2.0,950.0,1150.0,2014-06-16,-117.256565,34.161321
1.0,990.0,700.0,2014-06-16,-117.604542,33.874288
1.0,1300.0,767.0,2014-06-16,-117.558585,34.086164000000004
3.0,1490.0,1300.0,2014-06-16,-117.604542,33.874288
2.0,700.0,,2014-06-16,-116.945258,33.783919
2.0,1050.0,1250.0,2014-06-16,-117.286606,34.143635
2.0,1170.0,1050.0,2014-06-16,-117.193415,34.051818
3.0,2345.0,1526.0,2014-06-16,-117.6404,33.954
3.0,2097.0,1474.0,2014-06-16,-117.566815,34.109122
2.0,700.0,,2014-06-16,-116.945258,33.783919
5.0,2199.0,2500.0,2014-06-16,-117.505786,34.115363
,550.0,,2014-06-16,-116.950793,33.746734000000004
2.0,1417.0,755.0,2014-06-16,-117.570306,34.111845
4.0,2745.0,3700.0,2014-06-16,-117.3563,33.861151
2.0,1484.0,960.0,2014-06-16,-117.610886,34.08031
1.0,1220.0,792.0,2014-06-16,-117.13902,33.510878000000005
4.0,4000.0,,2014-06-16,-117.6964,33.4743
1.0,1100.0,711.0,2014-06-16,-117.6254,34.0763
2.0,1525.0,923.0,2014-06-16,-117.610986,34.103545000000004
3.0,1600.0,,2014-06-16,-117.228673,34.063513
1.0,1278.0,750.0,2014-06-16,-117.68041399999998,34.09171
2.0,1500.0,800.0,2014-06-16,-117.724557,34.019923
2.0,1325.0,960.0,2014-06-16,-117.319706,33.95901
5.0,2199.0,2500.0,2014-06-16,-117.505786,34.115363
5.0,1899.0,2065.0,2014-06-16,-117.197642,33.68871
4.0,1495.0,1700.0,2014-06-16,-117.21262,33.927640000000004
2.0,1299.0,,2014-06-16,-117.701919,34.01473
2.0,1225.0,,2014-06-16,-117.67068799999998,34.103876
2.0,1290.0,870.0,2014-06-16,-117.587125,33.87463
1.0,1410.0,772.0,2014-06-16,-117.770685,34.115103000000005
5.0,2249.0,2499.0,2014-06-16,-117.427776,34.132622999999995
,350.0,,2014-06-16,-117.355185,33.997956
,1.0,,2014-06-16,-117.2261,33.8814
1.0,1281.0,700.0,2014-06-16,-117.5999,34.1376
4.0,1295.0,2014.0,2014-06-16,-117.315617,34.49577
4.0,1100.0,1302.0,2014-06-16,-117.199785,34.454419
2.0,1098.0,850.0,2014-06-16,-117.4867,33.9228
1.0,1080.0,750.0,2014-06-16,-117.59316,33.865749
4.0,1450.0,2922.0,2014-06-16,-117.4082,34.4802
3.0,1988.0,1099.0,2014-06-16,-117.548288,34.113471999999994
1.0,1239.0,967.0,2014-06-16,-117.315114,33.953457
4.0,2475.0,1872.0,2014-06-16,-117.6404,33.954
2.0,1305.0,870.0,2014-06-16,-117.587125,33.87463
1.0,1065.0,700.0,2014-06-16,-117.522734,33.892596999999995
2.0,795.0,744.0,2014-06-16,-117.355357,34.402602
3.0,1525.0,1150.0,2014-06-16,-117.6043,33.8419
1.0,920.0,550.0,2014-06-16,-117.59316,33.865749
,1095.0,,2014-06-16,-117.33146200000002,33.952587
5.0,2300.0,,2014-06-16,-117.375333,34.005303000000005
1.0,1035.0,700.0,2014-06-16,-117.629478,34.104733
2.0,1295.0,973.0,2014-06-16,-117.6043,33.8419
1.0,1347.0,710.0,2014-06-16,-117.315114,33.953457
3.0,699.0,,2014-06-16,-117.4242,34.5841
2.0,1095.0,951.0,2014-06-16,-117.245327,33.931523
2.0,1475.0,1083.0,2014-06-16,-117.331326,33.951166
,417.0,,2014-06-16,-117.319356,33.981115
2.0,1329.0,1034.0,2014-06-16,-117.401711,34.094559999999994
2.0,1215.0,875.0,2014-06-16,-117.6043,33.8419
3.0,1200.0,1575.0,2014-06-16,-116.9243,33.739000000000004
4.0,1399.0,,2014-06-16,-117.3771,34.1132
3.0,1146.0,1810.0,2014-06-16,-118.311426,33.791725
,350.0,,2014-06-16,-117.349584,34.005516
2.0,800.0,880.0,2014-06-16,-117.211353,34.132746999999995
2.0,1305.0,870.0,2014-06-16,-117.587125,33.87463
1.0,750.0,533.0,2014-06-16,-117.011357,33.750984
2.0,1340.0,850.0,2014-06-16,-117.678941,34.018615999999994
2.0,1290.0,870.0,2014-06-16,-117.587125,33.87463
2.0,1195.0,,2014-06-16,-117.6665,34.0584
3.0,1690.0,1500.0,2014-06-16,-117.432389,34.125945
2.0,1295.0,830.0,2014-06-16,-117.6844,34.0125
1.0,1030.0,741.0,2014-06-16,-117.175329,33.932567
2.0,1305.0,870.0,2014-06-16,-117.587125,33.87463
2.0,985.0,859.0,2014-06-16,-117.162743,34.070113
1.0,1610.0,874.0,2014-06-16,-117.6404,33.954
1.0,1396.0,619.0,2014-06-16,-117.735927,33.980685
2.0,1464.0,1092.0,2014-06-16,-117.439002,33.911003
2.0,1100.0,,2014-06-16,-117.344277,33.974771999999994
2.0,965.0,850.0,2014-06-16,-117.1672,34.065
1.0,1182.0,714.0,2014-06-16,-117.298859,33.942058
2.0,809.0,864.0,2014-06-16,-116.976869,33.954324
2.0,1290.0,870.0,2014-06-16,-117.587125,33.87463
,1317.0,,2014-06-16,-117.557273,34.115056
2.0,999.0,830.0,2014-06-16,-117.329708,34.175643
1.0,760.0,780.0,2014-06-16,-117.32626299999998,34.485419
,1950.0,2032.0,2014-06-16,-117.310295,34.179856
2.0,1275.0,870.0,2014-06-16,-117.208672,34.047314
2.0,1225.0,1029.0,2014-06-16,-117.011771,33.72295
3.0,1.0,,2014-06-16,-118.0371,34.0791
2.0,1868.0,1202.0,2014-06-16,-117.564637,33.886239
2.0,1407.0,755.0,2014-06-16,-117.570306,34.111845
2.0,1305.0,870.0,2014-06-16,-117.6043,33.8419
2.0,1295.0,830.0,2014-06-16,-117.678941,34.018615999999994
5.0,3000.0,4000.0,2014-06-16,-117.538841,34.149424
3.0,1300.0,1100.0,2014-06-16,-117.611732,34.032176
2.0,1290.0,870.0,2014-06-16,-117.6043,33.8419
1.0,1270.0,710.0,2014-06-16,-117.167833,33.555217
2.0,850.0,,2014-06-16,-117.228799,33.774795000000005
,1185.0,,2014-06-16,-117.177966,34.062813
1.0,838.0,705.0,2014-06-16,-117.261573,33.945359
1.0,899.0,686.0,2014-06-16,-117.245327,33.931523
2.0,1320.0,917.0,2014-06-16,-117.523327,33.894785
1.0,1075.0,475.0,2014-06-16,-117.906303,34.094179
1.0,745.0,728.0,2014-06-16,-117.330766,34.513665
3.0,2350.0,1395.0,2014-06-16,-117.790746,34.11835
3.0,1050.0,,2014-06-16,-117.228606,33.774742
6.0,1950.0,,2014-06-16,-117.316132,33.975253
2.0,1305.0,870.0,2014-06-16,-117.587125,33.87463
4.0,1799.0,1685.0,2014-06-16,-117.662845,34.046899
4.0,1650.0,1595.0,2014-06-16,-117.48298,33.904815
1.0,1250.0,767.0,2014-06-16,-117.0885,33.6243
2.0,950.0,,2014-06-16,-117.571882,33.872015000000005
4.0,1595.0,,2014-06-16,-117.044628,34.007153
2.0,1435.0,990.0,2014-06-16,-117.691888,34.028295
2.0,1070.0,800.0,2014-06-16,-117.1672,34.065
2.0,1520.0,1071.0,2014-06-16,-117.690296,34.099301000000004
4.0,775.0,1217.0,2014-06-16,-117.007079,34.896187
1.0,1005.0,543.0,2014-06-16,-117.521824,33.892614
3.0,1649.0,,2014-06-16,-117.277776,34.160909000000004
6.0,2790.0,,2014-06-16,-117.316132,33.976873
1.0,1285.0,650.0,2014-06-16,-117.554569,34.108251
2.0,613.0,,2014-06-16,-117.319034,34.531301
1.0,1075.0,619.0,2014-06-16,-117.9065,34.0972
1.0,1550.0,729.0,2014-06-16,-117.548288,34.113471999999994
1.0,965.0,630.0,2014-06-16,-117.208882,33.576111
2.0,725.0,947.0,2014-06-16,-117.299794,34.406229
3.0,2200.0,1632.0,2014-06-16,-117.566815,34.109122
4.0,1100.0,1809.0,2014-06-16,-117.4242,34.5841
,1100.0,,2014-06-16,-117.4242,34.5841
3.0,1500.0,1640.0,2014-06-16,-117.224121,33.564284
1.0,530.0,702.0,2014-06-16,-117.220645,34.541684000000004
4.0,1195.0,1809.0,2014-06-16,-117.4242,34.5841
1.0,900.0,800.0,2014-06-16,-118.0857,34.1155
3.0,1280.0,1097.0,2014-06-16,-117.40108700000002,34.106120000000004
1.0,770.0,542.0,2014-06-16,-117.651187,34.07031
4.0,1395.0,2466.0,2014-06-16,-117.4242,34.5841
2.0,1200.0,,2014-06-16,-117.187707,34.055326
3.0,995.0,1452.0,2014-06-16,-117.4242,34.5841
3.0,2675.0,1536.0,2014-06-16,-117.549334,34.110135
4.0,2400.0,2597.0,2014-06-16,-117.6096,33.9208
4.0,2295.0,2500.0,2014-06-16,-117.1286,33.5217
4.0,1595.0,1500.0,2014-06-16,-117.493758,34.041743
,1100.0,,2014-06-16,-117.4242,34.5841
1.0,770.0,542.0,2014-06-16,-117.651187,34.07031
,1495.0,,2014-06-16,-117.4242,34.5841
1.0,899.0,686.0,2014-06-16,-117.245327,33.931523
,1100.0,,2014-06-16,-117.453464,34.592474
1.0,1115.0,616.0,2014-06-16,-117.6583,34.1144
,1195.0,,2014-06-16,-117.4242,34.5841
2.0,1573.0,1010.0,2014-06-16,-117.6254,34.0763
3.0,1475.0,1400.0,2014-06-16,-117.706146,34.066099
,1195.0,,2014-06-16,-117.4242,34.5841
1.0,950.0,800.0,2014-06-16,-117.967243,34.047913
2.0,1400.0,1200.0,2014-06-16,-117.67868,34.017807
2.0,1190.0,1000.0,2014-06-16,-117.051065,34.007384
5.0,2200.0,2700.0,2014-06-16,-117.15073999999998,33.596983
3.0,758.0,1015.0,2014-06-16,-117.294895,34.485312
2.0,1275.0,975.0,2014-06-16,-117.335476,33.980638
2.0,1310.0,1091.0,2014-06-16,-117.3771,34.1132
,650.0,,2014-06-16,-117.180967,34.273675
,750.0,450.0,2014-06-16,-117.245327,33.931523
2.0,662.0,870.0,2014-06-16,-117.294895,34.485312
1.0,1025.0,820.0,2014-06-16,-117.863794,34.087059
,752.0,534.0,2014-06-16,-117.394173,34.103241
2.0,1484.0,960.0,2014-06-16,-117.610886,34.08031
4.0,2200.0,2256.0,2014-06-16,-117.6096,33.9208
2.0,1295.0,1200.0,2014-06-16,-117.114923,33.476386
3.0,1850.0,1901.0,2014-06-16,-117.149963,33.682621999999995
2.0,1265.0,,2014-06-16,-117.67068799999998,34.103876
4.0,2300.0,3000.0,2014-06-16,-117.16786100000002,34.123976
3.0,1650.0,1426.0,2014-06-16,-117.693135,34.074471
5.0,2300.0,3000.0,2014-06-16,-117.1403,34.1565
3.0,1100.0,1100.0,2014-06-16,-117.707689,34.06541
1.0,750.0,700.0,2014-06-16,-117.759361,34.056499
4.0,2200.0,,2014-06-16,-117.189843,34.119855
4.0,1050.0,1550.0,2014-06-16,-117.429622,34.517543
1.0,1085.0,920.0,2014-06-16,-117.194916,34.052198
5.0,2300.0,,2014-06-16,-117.166282,34.118248
2.0,1095.0,951.0,2014-06-16,-117.245327,33.931523
2.0,900.0,950.0,2014-06-16,-117.375071,33.680818
4.0,1400.0,,2014-06-16,-117.325977,34.125687
3.0,1395.0,1232.0,2014-06-16,-117.36903999999998,34.005283
3.0,1750.0,,2014-06-16,-117.1672,34.065
2.0,995.0,840.0,2014-06-16,-116.8131,34.260999999999996
1.0,800.0,,2014-06-16,-117.652632,34.06921
,260.0,,2014-06-16,-116.980276,33.767589
2.0,950.0,,2014-06-16,-117.6665,34.0584
1.0,816.0,705.0,2014-06-16,-117.26135,33.946422
1.0,880.0,,2014-06-16,-117.339777,33.983015
1.0,880.0,,2014-06-16,-117.339777,33.983015
1.0,775.0,,2014-06-16,-117.3166,33.7852
4.0,1000.0,4174.0,2014-06-16,-117.2351,33.9157
3.0,1200.0,1544.0,2014-06-16,-117.21799999999999,33.811
2.0,1650.0,2036.0,2014-06-16,-117.1118,33.7453
2.0,600.0,900.0,2014-06-16,-117.1927,34.4698
1.0,850.0,,2014-06-17,-117.650087,34.101507
1.0,575.0,725.0,2014-06-17,-117.294531,34.533806
1.0,650.0,,2014-06-17,-117.36896000000002,33.984168
1.0,700.0,,2014-06-17,-117.488608,34.070613
5.0,2400.0,3100.0,2014-06-17,-117.43568,34.048412
2.0,600.0,900.0,2014-06-17,-117.1927,34.4698
5.0,1375.0,2066.0,2014-06-17,-116.9819,33.7883
3.0,1200.0,1544.0,2014-06-17,-117.21799999999999,33.811
4.0,1475.0,1798.0,2014-06-17,-117.1721,33.7467
2.0,1575.0,2036.0,2014-06-17,-117.1118,33.7453
4.0,1675.0,2233.0,2014-06-17,-117.2529,33.6951
4.0,1675.0,2606.0,2014-06-17,-117.1743,33.6647
5.0,1750.0,3084.0,2014-06-17,-117.3166,33.7852
4.0,3495.0,2585.0,2014-06-17,-117.0958,33.4983
4.0,1480.0,,2014-06-17,-117.3771,34.1132
3.0,1200.0,1900.0,2014-06-17,-116.981692,33.78662
4.0,1480.0,,2014-06-17,-117.3771,34.1132
4.0,1950.0,1727.0,2014-06-17,-117.656808,33.925074
4.0,2279.0,2346.0,2014-06-17,-117.26677,33.976018
3.0,1500.0,1630.0,2014-06-17,-117.208405,33.881371
2.0,1350.0,,2014-06-17,-117.205818,33.558223
2.0,1195.0,1000.0,2014-06-17,-117.562839,33.873086
3.0,1469.0,1060.0,2014-06-17,-117.2261,33.8814
3.0,1435.0,2000.0,2014-06-17,-117.284175,34.052756
3.0,1200.0,,2014-06-17,-116.94033799999998,33.743320000000004
1.0,600.0,,2014-06-17,-117.0151,33.7399
4.0,689.0,1437.0,2014-06-17,-117.3389,33.9761
1.0,600.0,,2014-06-17,-117.72938899999998,34.060109999999995
,1400.0,,2014-06-17,-117.15802,33.791249
5.0,2250.0,2000.0,2014-06-17,-117.609486,34.084309999999995
2.0,1200.0,,2014-06-17,-117.653532,34.02565
2.0,799.0,,2014-06-17,-117.3485,33.6598
2.0,1225.0,975.0,2014-06-17,-117.335476,33.980638
5.0,2650.0,3700.0,2014-06-17,-117.6096,33.9208
3.0,1019.0,1808.0,2014-06-17,-118.2987,33.7866
3.0,1325.0,,2014-06-17,-117.388304,34.103792
3.0,1469.0,1060.0,2014-06-17,-117.221716,33.880441999999995
3.0,1700.0,1600.0,2014-06-17,-117.279396,34.051379
5.0,1600.0,2000.0,2014-06-17,-117.227855,33.876081
3.0,1599.0,1424.0,2014-06-17,-117.216127,33.810573
5.0,1449.0,1749.0,2014-06-17,-117.2179,33.799206
4.0,1999.0,,2014-06-17,-117.619586,34.026612
,650.0,400.0,2014-06-17,-117.5354,33.8797
3.0,1809.0,1485.0,2014-06-17,-117.2457,33.9553
4.0,1789.0,1825.0,2014-06-17,-117.204102,33.839987
3.0,1025.0,,2014-06-17,-117.2944,34.5016
4.0,2279.0,2346.0,2014-06-17,-117.265982,33.976017
2.0,900.0,,2014-06-17,-117.328177,34.112010999999995
4.0,1900.0,,2014-06-17,-117.571951,34.101285
4.0,1599.0,1611.0,2014-06-17,-117.210612,33.896452000000004
2.0,705.0,,2014-06-17,-116.949756,33.744884000000006
2.0,1100.0,1194.0,2014-06-17,-117.3013,34.1446
3.0,1349.0,1580.0,2014-06-17,-117.018382,33.750452
1.0,665.0,600.0,2014-06-17,-116.8899,33.9282
4.0,1200.0,2054.0,2014-06-17,-117.373123,34.528197
3.0,1499.0,1227.0,2014-06-17,-116.258722,33.716536
3.0,1600.0,1640.0,2014-06-17,-117.321281,33.707205
3.0,1469.0,1959.0,2014-06-17,-116.933056,33.739020000000004
1.0,600.0,,2014-06-17,-117.3908,34.2166
1.0,1145.0,681.0,2014-06-17,-117.3043,33.8897
,2000.0,,2014-06-17,-117.0958,33.4983
3.0,2050.0,2585.0,2014-06-17,-117.081731,33.49528
4.0,1519.0,1749.0,2014-06-17,-117.21856499999998,33.799285999999995
4.0,1700.0,2676.0,2014-06-17,-116.99358,33.808749
1.0,550.0,,2014-06-17,-116.949756,33.744884000000006
5.0,2049.0,2450.0,2014-06-17,-116.9701,33.9504
3.0,1630.0,1380.0,2014-06-17,-117.374711,34.004591
2.0,1650.0,2000.0,2014-06-17,-117.207642,33.5773
2.0,1200.0,1750.0,2014-06-17,-117.1721,33.7467
4.0,1350.0,2450.0,2014-06-17,-117.4082,34.4802
2.0,1425.0,856.0,2014-06-17,-117.730522,34.094179
3.0,895.0,,2014-06-17,-116.949756,33.744884000000006
3.0,11500.0,1000.0,2014-06-17,-117.4119,33.9315
2.0,1694.0,1249.0,2014-06-17,-117.623535,33.868677000000005
3.0,895.0,,2014-06-17,-116.949756,33.744884000000006
1.0,530.0,700.0,2014-06-17,-117.220623,34.541684000000004
2.0,1425.0,1277.0,2014-06-17,-117.1721,33.7467
3.0,1329.0,1159.0,2014-06-17,-116.899061,33.920320000000004
4.0,2100.0,3100.0,2014-06-17,-117.108636,33.577157
2.0,1049.0,850.0,2014-06-17,-117.183318,33.570782
4.0,1900.0,2372.0,2014-06-17,-117.145844,33.692352
1.0,1140.0,840.0,2014-06-17,-117.325887,33.954684
1.0,1215.0,680.0,2014-06-17,-117.560025,34.083156
5.0,2250.0,3000.0,2014-06-17,-117.182536,33.608195
3.0,1450.0,1268.0,2014-06-17,-117.175455,34.071005
2.0,1499.0,1140.0,2014-06-17,-117.74859,34.107709
2.0,765.0,816.0,2014-06-17,-117.346718,34.513133
2.0,870.0,946.0,2014-06-17,-117.2944,34.5016
1.0,1135.0,792.0,2014-06-17,-117.1721,33.7467
2.0,1050.0,1250.0,2014-06-17,-117.286263,34.143066999999995
2.0,705.0,,2014-06-17,-116.949756,33.744884000000006
1.0,550.0,,2014-06-17,-116.949756,33.744884000000006
3.0,699.0,1068.0,2014-06-17,-117.4193,34.582733000000005
2.0,1664.0,1151.0,2014-06-17,-117.566815,34.109122
4.0,1550.0,1800.0,2014-06-17,-117.469296,34.090767
2.0,1366.0,1051.0,2014-06-17,-117.1783,33.569
1.0,1209.0,762.0,2014-06-17,-117.649887,34.063138
2.0,1360.0,930.0,2014-06-17,-117.672088,34.09910900000001
1.0,1350.0,704.0,2014-06-17,-117.74859,34.107709
2.0,1435.0,990.0,2014-06-17,-117.691888,34.028295
1.0,1325.0,750.0,2014-06-17,-117.264,33.6021
3.0,999.0,1100.0,2014-06-17,-117.32626299999998,34.485419
1.0,1338.0,945.0,2014-06-17,-117.309198,33.945845
2.0,1225.0,975.0,2014-06-17,-117.335476,33.980638
2.0,1070.0,,2014-06-17,-117.2874,34.0315
3.0,1145.0,1100.0,2014-06-17,-117.011357,33.750984
1.0,1050.0,650.0,2014-06-17,-117.602649,34.123117
4.0,1995.0,2700.0,2014-06-17,-117.098036,33.604487
1.0,875.0,,2014-06-17,-117.2874,34.0315
3.0,1875.0,1547.0,2014-06-17,-117.538261,34.112586
3.0,1857.0,1238.0,2014-06-17,-117.578484,34.104621
1.0,1140.0,840.0,2014-06-17,-117.325887,33.954684
2.0,8109.0,864.0,2014-06-17,-116.976869,33.954324
1.0,1127.0,657.0,2014-06-17,-117.689764,34.044429
2.0,1295.0,,2014-06-17,-117.685907,34.098921999999995
3.0,1590.0,1250.0,2014-06-17,-117.59316,33.865749
3.0,1895.0,1688.0,2014-06-17,-117.1286,33.5217
5.0,2380.0,2569.0,2014-06-17,-117.288494,33.953933
2.0,1405.0,1050.0,2014-06-17,-117.59316,33.865749
3.0,2131.0,1556.0,2014-06-17,-117.552252,33.988847
2.0,1395.0,,2014-06-17,-117.685907,34.098921999999995
1.0,800.0,616.0,2014-06-17,-117.336388,33.983015
3.0,1575.0,1440.0,2014-06-17,-117.2347,33.599482
2.0,1475.0,1083.0,2014-06-17,-117.331326,33.951166
3.0,950.0,1033.0,2014-06-17,-117.0151,33.7399
5.0,386.0,,2014-06-17,-119.5143,37.2125
1.0,1240.0,820.0,2014-06-17,-117.4867,33.9228
2.0,700.0,,2014-06-17,-116.9324,33.7967
3.0,1300.0,1170.0,2014-06-17,-117.327036,34.08758
4.0,2645.0,2032.0,2014-06-17,-117.6404,33.954
4.0,1695.0,2696.0,2014-06-17,-117.303,33.6927
1.0,830.0,636.0,2014-06-17,-117.2606,34.1426
2.0,1868.0,1202.0,2014-06-17,-117.6096,33.9208
2.0,890.0,886.0,2014-06-17,-117.239974,34.13851
8.0,363.0,,2014-06-17,-119.64200000000001,37.5169
1.0,1444.0,710.0,2014-06-17,-117.315114,33.953457
1.0,830.0,636.0,2014-06-17,-117.239974,34.13851
2.0,1475.0,1083.0,2014-06-17,-117.331326,33.951166
1.0,1357.0,711.0,2014-06-17,-117.558684,34.110963
2.0,1200.0,925.0,2014-06-17,-117.1804,34.0397
1.0,830.0,636.0,2014-06-17,-117.239974,34.13851
1.0,1269.0,700.0,2014-06-17,-117.5999,34.1376
2.0,895.0,975.0,2014-06-17,-117.370379,34.092411
2.0,890.0,885.0,2014-06-17,-117.239974,34.13851
1.0,1200.0,725.0,2014-06-17,-117.596025,34.126993
2.0,890.0,886.0,2014-06-17,-117.239974,34.13851
1.0,830.0,614.0,2014-06-17,-117.239974,34.13851
2.0,950.0,,2014-06-17,-117.352432,33.970923
2.0,1199.0,752.0,2014-06-17,-117.264,33.6021
3.0,1864.0,1238.0,2014-06-17,-117.578484,34.104621
2.0,1479.0,944.0,2014-06-17,-117.61199,34.079927000000005
2.0,1155.0,1000.0,2014-06-17,-117.1672,34.065
1.0,1317.0,812.0,2014-06-17,-117.554398,34.107825
1.0,1507.0,,2014-06-17,-117.0885,33.6243
1.0,830.0,636.0,2014-06-17,-117.2606,34.1426
3.0,1050.0,1373.0,2014-06-17,-117.170734,34.497255
1.0,1225.0,619.0,2014-06-17,-117.563775,34.118162
2.0,850.0,993.0,2014-06-17,-117.4082,34.4802
